"CUSTOMER_BUSINESS_ID","CUSTOMER_NAME","ADDRESS_LINE_1","CITY","POSTAL_CODE","STATE","ADDRESS_LINE_2","COUNTRY","COUNTY","CUSTOMER_FULL_DETAIL","PHONE","POSTALCODE_EXTENSION","IDENTIFIER_TYPE","IDENTIFIER_VALUE","ENRICHED_INDICATOR","CONFIDENCE_SCORE","VERIFICATION_MESSAGE","VERIFICATION_STATUS_CODE","ADDRESS_ROLE","CREATED_TIMESTAMP","UPDATED_TIMESTAMP"
"CUS0000004779","Yakutat School","429 FOREST HWY","YAKUTAT","99689-0429","US-AK","","US",,"Yakutat School 429 FOREST HWY  YAKUTAT US-AK 99689-0429 US",,,"NWEA SFDC ID","0DJ96IRX3NGH","VALID",0.9999992994,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000004779","Yakutat School","429 FOREST HWY","YAKUTAT","99689-0429","US-AK","","US",,"Yakutat School 429 FOREST HWY  YAKUTAT US-AK 99689-0429 US",,,"AgileEd ID","W7WAP0O0N5WI","VALID",0.9999992994,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000004779","Yakutat School","429 FOREST HWY","YAKUTAT","99689-0429","US-AK","","US",,"Yakutat School 429 FOREST HWY  YAKUTAT US-AK 99689-0429 US",,,"AgileEd ID","F4C6VZBMP4JD","VALID",0.9999992994,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000004779","Yakutat School","429 FOREST HWY","YAKUTAT","99689-0429","US-AK","","US",,"Yakutat School 429 FOREST HWY  YAKUTAT US-AK 99689-0429 US",,,"NWEA SFDC ID","D6LE9CB61G9F","VALID",0.9999992994,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS0000004779","Yakutat School","428 FOREST HWY","YAKUTAT","99689-0429","US-AK","","US",,"Yakutat School 428 FOREST HWY  YAKUTAT US-AK 99689-0429 US",,,"NWEA SFDC ID","7COC0WKN4W1W","VALID",0.9982546793,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000478A","Segerstrom High School","2301 W MACARTHUR BLVD","SANTA ANA","92704-7168","US-CA","","US",,"Segerstrom High School 2301 W MACARTHUR BLVD  SANTA ANA US-CA 92704-7168 US",,,"AgileEd ID","JJAR4GZTPZMN","VALID",0.9999991665,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000478A","Segerstrom High School","2301 W MACARTHUR BLVD","SANTA ANA","92704-7168","US-CA","","US",,"Segerstrom High School 2301 W MACARTHUR BLVD  SANTA ANA US-CA 92704-7168 US",,,"HMH SFDC ID","7LV5J9XZH1R1","VALID",0.9999991665,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000478A","Segerstrom High School","2301 W MACARTHUR BLVD","SANTA ANA","92704-7168","US-CA","","US",,"Segerstrom High School 2301 W MACARTHUR BLVD  SANTA ANA US-CA 92704-7168 US",,,"NCES ID","VBLRQ3X4HPAL","VALID",0.9999991665,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000478A","Segerstrom High School","2301 W MACARTHUR BLVD","SANTA ANA","92704-7168","US-CA","","US",,"Segerstrom High School 2301 W MACARTHUR BLVD  SANTA ANA US-CA 92704-7168 US",,,"NWEA SFDC ID","BVV0TL13ICI9","VALID",0.9999991665,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000478A","Segerstrom High School","2301 W MACARTHUR BLVD","SANTA ANA","92704-7168","US-CA","","US",,"Segerstrom High School 2301 W MACARTHUR BLVD  SANTA ANA US-CA 92704-7168 US",,,"HMH SFDC ID","AEMTOWNZ4PMY","VALID",0.9999991665,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000478A","Segerstrom High School","2301 W MACARTHUR BLVD","SANTA ANA","92704-7168","US-CA","","US",,"Segerstrom High School 2301 W MACARTHUR BLVD  SANTA ANA US-CA 92704-7168 US",,,"NWEA SFDC ID","6LCGCSEFELX6","VALID",0.9999991665,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000479B","Duval Charter Sch Mandarin","5207 SHAD RD","JACKSONVILLE","32257-200F","US-FL","","US",,"Duval Charter Sch Mandarin 5207 SHAD RD  JACKSONVILLE US-FL 32257-200F US",,,"SAP Customer Number","OIFJI118L30P","VALID",0.9768814498,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000479B","Duval Charter Sch Mandarin","5209 SHAD RD","JACKSONVILLE","32257-2005","US-FL","","US",,"Duval Charter Sch Mandarin 5209 SHAD RD  JACKSONVILLE US-FL 32257-2005 US",,,"SAP Customer Number","1L6R4U0000LG","VALID",0.9999994468,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000479B","Duval Charter Sch Mandarin","5209 SHAD RD","JACKSONVILLE","32257-2005","US-FL","","US",,"Duval Charter Sch Mandarin 5209 SHAD RD  JACKSONVILLE US-FL 32257-2005 US",,,"AgileEd ID","03P24BX2144V","VALID",0.9999994468,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000480C","Alameda Cmty Lrng Center","1899 3RD ST","ALAMEDA","94501-189Q","US-CA","","US",,"Alameda Cmty Lrng Center 1899 3RD ST  ALAMEDA US-CA 94501-189Q US",,,"HMH ID","J58UBCISJPCJ","VALID",0.977079612,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000480C","Alameda Cmty Lrng Center","1900 3RD ST","ALAMEDA","94501-1898","US-CA","","US",,"Alameda Cmty Lrng Center 1900 3RD ST  ALAMEDA US-CA 94501-1898 US",,,"SAP Customer Number","UCEFUL6HZMZH","VALID",0.9999992454,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000480C","Alameda Cmty Lrng Center","1900 3RD ST","ALAMEDA","94501-189G","US-CA","","US",,"Alameda Cmty Lrng Center 1900 3RD ST  ALAMEDA US-CA 94501-189G US",,,"SAP Customer Number","FKCEPGJSFOIJ","VALID",0.966947495,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000481D","Early Childhood Center","1300 MLK BLVD","CROCKETT","75835-3140","US-TX","","US",,"Early Childhood Center 1300 MLK BLVD  CROCKETT US-TX 75835-3140 US",,,"AgileEd ID","YC3KDXIX5BGA","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000481D","Early Childhood Center","1300 MLK BLVD","CROCKETT","75835-3140","US-TX","","US",,"Early Childhood Center 1300 MLK BLVD  CROCKETT US-TX 75835-3140 US",,,"NCES ID","DQTBF6BIO00O","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000481D","Early Childhood Center","1300 MLK BLVD","CROCKETT","75835-314R","US-TX","","US",,"Early Childhood Center 1300 MLK BLVD  CROCKETT US-TX 75835-314R US",,,"SAP Customer Number","1QLML5H6SW3Z","VALID",0.9910846103,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000481D","Early Childhood Center","1300 MLK BLVD","CROCKETT","75835-3140","US-TX","","US",,"Early Childhood Center 1300 MLK BLVD  CROCKETT US-TX 75835-3140 US",,,"SAP Customer Number","1ZDBNHLH3T0E","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000481D","Early Childhood Centre","1300 MLK BLVD","CROCKETT","75835-3140","US-TX","","US",,"Early Childhood Centre 1300 MLK BLVD  CROCKETT US-TX 75835-3140 US",,,"NWEA SFDC ID","HY9LXL0BANAE","VALID",0.9809796854,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":false,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000481D","Early Childhood Center","1300 MLK BLVD","CROCKETT","75835-3140","US-TX","","US",,"Early Childhood Center 1300 MLK BLVD  CROCKETT US-TX 75835-3140 US",,,"NWEA SFDC ID","NKDWE3LSPD79","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000481D","Early Childhood Center","1299 MLK BLVD","CROCKETT","75835-3140","US-TX","","US",,"Early Childhood Center 1299 MLK BLVD  CROCKETT US-TX 75835-3140 US",,,"SAP Customer Number","XQ56QBUBU37M","VALID",0.9872102223,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000482E","Wimbish Adventist School","641 WIMBISH RD","MACON","31210-4316","US-GA","","US",,"Wimbish Adventist School 641 WIMBISH RD  MACON US-GA 31210-4316 US",,,"SAP Customer Number","8N0WCZVL3XKK","VALID",0.989000295,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Not identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000482E","Wimbish Adventist School","640 WIMBISH RD","MACON","31210-4310","US-GA","","US",,"Wimbish Adventist School 640 WIMBISH RD  MACON US-GA 31210-4310 US",,,"NWEA SFDC ID","J8G5950NTLRA","VALID",0.996554231,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000483F","E W Luther Elementary School","716 HAWTHORNE AVE","SOUTH MILWAUKEE","53172-1732","US-WI","","US",,"E W Luther Elementary School 716 HAWTHORNE AVE  SOUTH MILWAUKEE US-WI 53172-1732 US",,,"AgileEd ID","WIZPYDDXARW2","VALID",0.9936221943,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000483F","E W Luther Elementary School","719 HAWTHORNE AVE","SOUTH MILWAUKEE","53172-173R","US-WI","","US",,"E W Luther Elementary School 719 HAWTHORNE AVE  SOUTH MILWAUKEE US-WI 53172-173R US",,,"NWEA SFDC ID","5CHM9GJNCFOO","VALID",0.9695120458,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000484G","Mead Elementary School","114 N ELM ST","MEAD","68041-3204","US-NE","","US",,"Mead Elementary School 114 N ELM ST  MEAD US-NE 68041-3204 US",,,"SAP Customer Number","ZN59GMUCJI7E","VALID",0.9913895934,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000484G","Mead Elementary School","115 N ELM ST","MEAD","68041-3203","US-NE","","US",,"Mead Elementary School 115 N ELM ST  MEAD US-NE 68041-3203 US",,,"HMH ID","VZARHDVUSPQY","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000484G","Mead Elementary School","115 N ELM ST","MEAD","68041-320N","US-NE","","US",,"Mead Elementary School 115 N ELM ST  MEAD US-NE 68041-320N US",,,"NCES ID","3A2GAGPH0RNW","VALID",0.9871554808,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000484G","Mead Elementary School","115 N ELM ST","MEAD","68041-3203","US-NE","","US",,"Mead Elementary School 115 N ELM ST  MEAD US-NE 68041-3203 US",,,"NCES ID","1S2AKA9B4FHH","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000484G","Mead Elementary School","115 N ELM ST","MEAD","68041-3203","US-NE","","US",,"Mead Elementary School 115 N ELM ST  MEAD US-NE 68041-3203 US",,,"SAP Customer Number","1GQ59H2E024C","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000484G","Mead Elementary School","115 N ELM ST","MEAD","68041-3203","US-NE","","US",,"Mead Elementary School 115 N ELM ST  MEAD US-NE 68041-3203 US",,,"HMH Ref ID","YF84TYP3ZUS9","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000484G","Mead Elementary School","115 N ELM ST","MED","68041-3203","US-NE","","US",,"Mead Elementary School 115 N ELM ST  MED US-NE 68041-3203 US",,,"SAP Customer Number","HXXCDXF1Q2B7","VALID",0.9728849104,"{""address_line_1"":true,""address_line_2"":true,""city"":false,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000486I","Parkview Elementary School","3030 CORNWALL AVE","BELLINGHAM","98225-181Q","US-WA","","US",,"Parkview Elementary School 3030 CORNWALL AVE  BELLINGHAM US-WA 98225-181Q US",,,"NWEA SFDC ID","ZIT4MM186ZUD","VALID",0.9848064985,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":""Postal code does not match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000486I","Parkview Elementary School","3029 CORNWALL AVE","BELLINGHAM","98225-181F","US-WA","","US",,"Parkview Elementary School 3029 CORNWALL AVE  BELLINGHAM US-WA 98225-181F US",,,"HMH SFDC ID","ZTT7F1UP4PHF","VALID",0.9740199758,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
